Method,Seed,Delete %,Test Acc (General),Retain Set Acc,L2 Dist (Abs),L2 Dist (Rel %),Delete Set Acc,Delete Set Loss,Forgetting Score,Time (s),Speedup,MIA Accuracy,Privacy Gain,Retain_Acc_Class0,Delete_Acc_Class0,Forgetting_Class0,Utility_Loss_Class0,Retain_Acc_Class1,Delete_Acc_Class1,Forgetting_Class1,Utility_Loss_Class1,Retain_Acc_Class2,Delete_Acc_Class2,Forgetting_Class2,Utility_Loss_Class2,Retain_Acc_Class3,Delete_Acc_Class3,Forgetting_Class3,Utility_Loss_Class3,Retain_Acc_Class4,Delete_Acc_Class4,Forgetting_Class4,Utility_Loss_Class4,Retain_Acc_Class5,Delete_Acc_Class5,Forgetting_Class5,Utility_Loss_Class5,Retain_Acc_Class6,Delete_Acc_Class6,Forgetting_Class6,Utility_Loss_Class6,Retain_Acc_Class7,Delete_Acc_Class7,Forgetting_Class7,Utility_Loss_Class7,Retain_Acc_Class8,Delete_Acc_Class8,Forgetting_Class8,Utility_Loss_Class8,Retain_Acc_Class9,Delete_Acc_Class9,Forgetting_Class9,Utility_Loss_Class9,Retain_Acc_Class10,Delete_Acc_Class10,Forgetting_Class10,Utility_Loss_Class10,Retain_Acc_Class11,Delete_Acc_Class11,Forgetting_Class11,Utility_Loss_Class11,Retain_Acc_Class12,Delete_Acc_Class12,Forgetting_Class12,Utility_Loss_Class12,Retain_Acc_Class13,Delete_Acc_Class13,Forgetting_Class13,Utility_Loss_Class13,Retain_Acc_Class14,Delete_Acc_Class14,Forgetting_Class14,Utility_Loss_Class14,Retain_Acc_Class15,Delete_Acc_Class15,Forgetting_Class15,Utility_Loss_Class15,Retain_Acc_Class16,Delete_Acc_Class16,Forgetting_Class16,Utility_Loss_Class16,Retain_Acc_Class17,Delete_Acc_Class17,Forgetting_Class17,Utility_Loss_Class17,Retain_Acc_Class18,Delete_Acc_Class18,Forgetting_Class18,Utility_Loss_Class18,Retain_Acc_Class19,Delete_Acc_Class19,Forgetting_Class19,Utility_Loss_Class19,Retain_Acc_Class20,Delete_Acc_Class20,Forgetting_Class20,Utility_Loss_Class20,Retain_Acc_Class21,Delete_Acc_Class21,Forgetting_Class21,Utility_Loss_Class21,Retain_Acc_Class22,Delete_Acc_Class22,Forgetting_Class22,Utility_Loss_Class22,Retain_Acc_Class23,Delete_Acc_Class23,Forgetting_Class23,Utility_Loss_Class23,Retain_Acc_Class24,Delete_Acc_Class24,Forgetting_Class24,Utility_Loss_Class24,Retain_Acc_Class25,Delete_Acc_Class25,Forgetting_Class25,Utility_Loss_Class25,Retain_Acc_Class26,Delete_Acc_Class26,Forgetting_Class26,Utility_Loss_Class26,Retain_Acc_Class27,Delete_Acc_Class27,Forgetting_Class27,Utility_Loss_Class27,Retain_Acc_Class28,Delete_Acc_Class28,Forgetting_Class28,Utility_Loss_Class28,Retain_Acc_Class29,Delete_Acc_Class29,Forgetting_Class29,Utility_Loss_Class29,Retain_Acc_Class30,Delete_Acc_Class30,Forgetting_Class30,Utility_Loss_Class30,Retain_Acc_Class31,Delete_Acc_Class31,Forgetting_Class31,Utility_Loss_Class31,Retain_Acc_Class32,Delete_Acc_Class32,Forgetting_Class32,Utility_Loss_Class32,Retain_Acc_Class33,Delete_Acc_Class33,Forgetting_Class33,Utility_Loss_Class33,Retain_Acc_Class34,Delete_Acc_Class34,Forgetting_Class34,Utility_Loss_Class34,Retain_Acc_Class35,Delete_Acc_Class35,Forgetting_Class35,Utility_Loss_Class35,Retain_Acc_Class36,Delete_Acc_Class36,Forgetting_Class36,Utility_Loss_Class36,Retain_Acc_Class37,Delete_Acc_Class37,Forgetting_Class37,Utility_Loss_Class37,Retain_Acc_Class38,Delete_Acc_Class38,Forgetting_Class38,Utility_Loss_Class38,Retain_Acc_Class39,Delete_Acc_Class39,Forgetting_Class39,Utility_Loss_Class39,Retain_Acc_Class40,Delete_Acc_Class40,Forgetting_Class40,Utility_Loss_Class40,Retain_Acc_Class41,Delete_Acc_Class41,Forgetting_Class41,Utility_Loss_Class41,Retain_Acc_Class42,Delete_Acc_Class42,Forgetting_Class42,Utility_Loss_Class42,Retain_Acc_Class43,Delete_Acc_Class43,Forgetting_Class43,Utility_Loss_Class43,Retain_Acc_Class44,Delete_Acc_Class44,Forgetting_Class44,Utility_Loss_Class44,Retain_Acc_Class45,Delete_Acc_Class45,Forgetting_Class45,Utility_Loss_Class45,Retain_Acc_Class46,Delete_Acc_Class46,Forgetting_Class46,Utility_Loss_Class46,Retain_Acc_Class47,Delete_Acc_Class47,Forgetting_Class47,Utility_Loss_Class47,Retain_Acc_Class48,Delete_Acc_Class48,Forgetting_Class48,Utility_Loss_Class48,Retain_Acc_Class49,Delete_Acc_Class49,Forgetting_Class49,Utility_Loss_Class49,Retain_Acc_Class50,Delete_Acc_Class50,Forgetting_Class50,Utility_Loss_Class50,Retain_Acc_Class51,Delete_Acc_Class51,Forgetting_Class51,Utility_Loss_Class51,Retain_Acc_Class52,Delete_Acc_Class52,Forgetting_Class52,Utility_Loss_Class52,Retain_Acc_Class53,Delete_Acc_Class53,Forgetting_Class53,Utility_Loss_Class53,Retain_Acc_Class54,Delete_Acc_Class54,Forgetting_Class54,Utility_Loss_Class54,Retain_Acc_Class55,Delete_Acc_Class55,Forgetting_Class55,Utility_Loss_Class55,Retain_Acc_Class56,Delete_Acc_Class56,Forgetting_Class56,Utility_Loss_Class56,Retain_Acc_Class57,Delete_Acc_Class57,Forgetting_Class57,Utility_Loss_Class57,Retain_Acc_Class58,Delete_Acc_Class58,Forgetting_Class58,Utility_Loss_Class58,Retain_Acc_Class59,Delete_Acc_Class59,Forgetting_Class59,Utility_Loss_Class59,Retain_Acc_Class60,Delete_Acc_Class60,Forgetting_Class60,Utility_Loss_Class60,Retain_Acc_Class61,Delete_Acc_Class61,Forgetting_Class61,Utility_Loss_Class61,Retain_Acc_Class62,Delete_Acc_Class62,Forgetting_Class62,Utility_Loss_Class62,Retain_Acc_Class63,Delete_Acc_Class63,Forgetting_Class63,Utility_Loss_Class63,Retain_Acc_Class64,Delete_Acc_Class64,Forgetting_Class64,Utility_Loss_Class64,Retain_Acc_Class65,Delete_Acc_Class65,Forgetting_Class65,Utility_Loss_Class65,Retain_Acc_Class66,Delete_Acc_Class66,Forgetting_Class66,Utility_Loss_Class66,Retain_Acc_Class67,Delete_Acc_Class67,Forgetting_Class67,Utility_Loss_Class67,Retain_Acc_Class68,Delete_Acc_Class68,Forgetting_Class68,Utility_Loss_Class68,Retain_Acc_Class69,Delete_Acc_Class69,Forgetting_Class69,Utility_Loss_Class69,Retain_Acc_Class70,Delete_Acc_Class70,Forgetting_Class70,Utility_Loss_Class70,Retain_Acc_Class71,Delete_Acc_Class71,Forgetting_Class71,Utility_Loss_Class71,Retain_Acc_Class72,Delete_Acc_Class72,Forgetting_Class72,Utility_Loss_Class72,Retain_Acc_Class73,Delete_Acc_Class73,Forgetting_Class73,Utility_Loss_Class73,Retain_Acc_Class74,Delete_Acc_Class74,Forgetting_Class74,Utility_Loss_Class74,Retain_Acc_Class75,Delete_Acc_Class75,Forgetting_Class75,Utility_Loss_Class75,Retain_Acc_Class76,Delete_Acc_Class76,Forgetting_Class76,Utility_Loss_Class76,Retain_Acc_Class77,Delete_Acc_Class77,Forgetting_Class77,Utility_Loss_Class77,Retain_Acc_Class78,Delete_Acc_Class78,Forgetting_Class78,Utility_Loss_Class78,Retain_Acc_Class79,Delete_Acc_Class79,Forgetting_Class79,Utility_Loss_Class79,Retain_Acc_Class80,Delete_Acc_Class80,Forgetting_Class80,Utility_Loss_Class80,Retain_Acc_Class81,Delete_Acc_Class81,Forgetting_Class81,Utility_Loss_Class81,Retain_Acc_Class82,Delete_Acc_Class82,Forgetting_Class82,Utility_Loss_Class82,Retain_Acc_Class83,Delete_Acc_Class83,Forgetting_Class83,Utility_Loss_Class83,Retain_Acc_Class84,Delete_Acc_Class84,Forgetting_Class84,Utility_Loss_Class84,Retain_Acc_Class85,Delete_Acc_Class85,Forgetting_Class85,Utility_Loss_Class85,Retain_Acc_Class86,Delete_Acc_Class86,Forgetting_Class86,Utility_Loss_Class86,Retain_Acc_Class87,Delete_Acc_Class87,Forgetting_Class87,Utility_Loss_Class87,Retain_Acc_Class88,Delete_Acc_Class88,Forgetting_Class88,Utility_Loss_Class88,Retain_Acc_Class89,Delete_Acc_Class89,Forgetting_Class89,Utility_Loss_Class89,Retain_Acc_Class90,Delete_Acc_Class90,Forgetting_Class90,Utility_Loss_Class90,Retain_Acc_Class91,Delete_Acc_Class91,Forgetting_Class91,Utility_Loss_Class91,Retain_Acc_Class92,Delete_Acc_Class92,Forgetting_Class92,Utility_Loss_Class92,Retain_Acc_Class93,Delete_Acc_Class93,Forgetting_Class93,Utility_Loss_Class93,Retain_Acc_Class94,Delete_Acc_Class94,Forgetting_Class94,Utility_Loss_Class94,Retain_Acc_Class95,Delete_Acc_Class95,Forgetting_Class95,Utility_Loss_Class95,Retain_Acc_Class96,Delete_Acc_Class96,Forgetting_Class96,Utility_Loss_Class96,Retain_Acc_Class97,Delete_Acc_Class97,Forgetting_Class97,Utility_Loss_Class97,Retain_Acc_Class98,Delete_Acc_Class98,Forgetting_Class98,Utility_Loss_Class98,Retain_Acc_Class99,Delete_Acc_Class99,Forgetting_Class99,Utility_Loss_Class99
exact_retraining,123,1%,0.3157,0.9385,0.0000,0.0000%,0.3460,4.9422,0.5860,346.54,1.0x,0.7037,0.0000,0.9817,0.1429,0.4286,0.0101,0.9798,0.6000,0.4000,0.0040,0.9457,0.3333,0.3333,0.0423,0.8032,,,0.1124,0.8253,,,0.0984,0.9496,,,-0.0020,0.9656,0.5000,0.5000,0.0182,0.9818,0.6000,0.2000,-0.1758,0.9980,1.0000,0.0000,-0.0121,0.9594,0.7143,0.2857,0.0264,0.9536,,,-0.1331,0.9473,,,-0.1805,0.9940,0.5000,0.2500,-0.1169,0.9859,0.5000,0.0000,-0.0663,0.9738,0.5000,0.5000,-0.0363,0.7907,,,0.1771,0.9676,0.5000,0.5000,0.0040,0.9960,0.3333,0.6667,-0.0503,0.9172,,,-0.1515,0.9554,0.5714,0.4286,0.0081,0.9919,0.8333,0.1667,0.0020,0.9960,0.5000,0.5000,-0.0343,0.9106,0.3750,0.6250,0.0467,0.9759,0.6667,0.3333,-0.0060,0.8896,0.5000,0.5000,0.0984,0.8609,0.1818,0.7273,-0.0573,0.7374,0.2000,0.8000,0.1939,0.9715,,,0.0081,0.9393,0.3333,0.5000,0.0202,0.9655,0.1429,0.7143,-0.0385,0.9571,0.3000,0.7000,0.0082,0.9699,1.0000,0.0000,0.0000,0.9451,0.1250,0.3750,-0.1992,0.9478,0.5000,0.5000,0.0341,0.9717,0.3333,0.6667,0.0081,0.9819,0.3333,0.3333,-0.0101,0.9418,0.5000,0.5000,0.0462,0.9636,0.4000,0.4000,-0.0788,0.9919,0.5000,0.5000,-0.0101,0.9494,0.3333,0.6667,-0.0081,0.9045,0.3750,0.5000,0.0122,1.0000,0.7500,0.0000,-0.0060,0.9759,,,0.0020,0.9335,0.5000,0.5000,0.0020,0.6653,0.2500,0.7500,0.2641,0.9455,,,-0.0101,0.8710,0.2500,0.7500,0.0685,0.9960,0.8000,0.2000,-0.0646,0.9818,0.4000,0.6000,0.0101,0.9899,0.6667,0.3333,-0.0443,0.9246,0.2222,0.5556,-0.1507,0.9514,0.3333,0.6667,0.0364,0.9959,0.6250,0.3750,0.0020,0.9346,0.7273,0.2727,0.0470,0.9777,,,-0.0020,0.9498,,,-0.0241,0.9980,0.5000,0.5000,-0.0081,0.9032,0.2500,0.7500,0.0464,0.9980,0.3333,0.6667,-0.0201,0.9819,0.2500,0.7500,0.0121,0.9659,,,0.0301,0.9717,0.6000,0.4000,-0.0505,1.0000,,,-0.0060,0.9675,,,0.0325,0.5081,,,0.4234,0.9495,0.2000,0.8000,-0.0566,0.9336,0.3333,0.6667,0.0503,0.9475,0.6000,0.4000,-0.0121,1.0000,0.4000,0.4000,-0.0141,0.9960,0.5000,0.5000,-0.0341,0.9657,0.2500,0.7500,-0.0806,0.9616,0.8000,0.2000,0.0283,0.8109,0.3333,0.3333,0.0181,0.8939,0.3000,0.7000,0.0735,0.9614,0.3750,0.6250,-0.0061,0.9900,,,-0.0040,0.9798,0.8333,0.1667,-0.0142,0.8871,,,0.0968,0.9472,0.1250,0.8750,-0.0346,0.9473,0.2857,0.7143,0.0223,0.9839,,,-0.0120,0.9715,0.2500,0.7500,-0.0610,0.9182,0.3636,0.6364,0.0532,0.9296,,,-0.4145,0.9396,,,0.0060,0.8876,,,0.0944,0.9799,0.3333,0.6667,-0.0181,0.9290,0.2857,0.7143,-0.0487,0.9776,0.3750,0.6250,0.0122,0.9898,0.3636,0.6364,0.0082,0.9515,0.2000,0.8000,-0.0889,0.9065,0.5000,0.5000,0.0671,0.7586,0.6667,0.3333,0.1851,0.8968,0.3333,0.3333,-0.0142,0.9899,0.6000,0.4000,-0.0242,0.9639,0.5000,0.5000,0.0301,0.9879,0.4000,0.6000,-0.0101,0.9838,0.2000,0.8000,-0.0828,0.9476,0.2500,0.5000,-0.0242,0.7681,0.2500,0.5000,-0.1190
gradient_ascent,123,1%,0.3126,0.9347,143.6958,137.1600%,0.9320,0.2724,0.0000,0.48,721.5x,0.7023,0.0014,0.9919,0.5714,0.0000,0.0000,0.9838,1.0000,0.0000,0.0000,0.9879,0.6667,0.0000,0.0000,0.9137,1.0000,0.0000,0.0020,0.9197,0.5000,0.0000,0.0040,0.9496,0.7500,0.0000,-0.0020,0.9838,1.0000,0.0000,0.0000,0.8061,0.8000,0.0000,0.0000,0.9839,1.0000,0.0000,0.0020,0.9858,1.0000,0.0000,0.0000,0.8165,1.0000,0.0000,0.0040,0.7728,0.8571,0.0000,-0.0061,0.8710,0.7500,0.0000,0.0060,0.9137,0.5000,0.0000,0.0060,0.9415,1.0000,0.0000,-0.0040,0.9638,1.0000,0.0000,0.0040,0.9696,1.0000,0.0000,0.0020,0.9416,1.0000,0.0000,0.0040,0.7636,1.0000,0.0000,0.0020,0.9594,1.0000,0.0000,0.0041,0.9939,1.0000,0.0000,0.0000,0.9597,1.0000,0.0000,0.0020,0.9593,1.0000,0.0000,-0.0020,0.9658,1.0000,0.0000,0.0040,0.9880,1.0000,0.0000,0.0000,0.8057,0.9091,0.0000,-0.0020,0.9293,1.0000,0.0000,0.0020,0.9797,1.0000,0.0000,0.0000,0.9575,0.8333,0.0000,0.0020,0.9209,0.8571,0.0000,0.0061,0.9653,1.0000,0.0000,0.0000,0.9699,1.0000,0.0000,0.0000,0.7378,0.5000,0.0000,0.0081,0.9799,1.0000,0.0000,0.0020,0.9798,1.0000,0.0000,0.0000,0.9718,0.6667,0.0000,0.0000,0.9880,1.0000,0.0000,0.0000,0.8727,0.8000,0.0000,0.0121,0.9819,1.0000,0.0000,0.0000,0.9413,1.0000,0.0000,0.0000,0.9106,0.8750,0.0000,0.0061,0.9940,0.7500,0.0000,0.0000,0.9779,1.0000,0.0000,0.0000,0.9355,1.0000,0.0000,0.0000,0.9274,1.0000,0.0000,0.0020,0.9354,0.8000,0.0000,0.0000,0.9415,1.0000,0.0000,-0.0020,0.9253,1.0000,0.0000,0.0061,0.9939,1.0000,0.0000,-0.0020,0.9457,1.0000,0.0000,0.0000,0.7678,0.7778,0.0000,0.0061,0.9879,1.0000,0.0000,0.0000,0.9980,1.0000,0.0000,0.0000,0.9816,1.0000,0.0000,0.0000,0.9757,0.8333,0.0000,0.0000,0.9297,1.0000,0.0000,-0.0040,0.9899,1.0000,0.0000,0.0000,0.9496,1.0000,0.0000,0.0000,0.9738,1.0000,0.0000,0.0040,0.9940,1.0000,0.0000,0.0000,0.9960,1.0000,0.0000,0.0000,0.9192,1.0000,0.0000,0.0020,0.9940,1.0000,0.0000,0.0000,1.0000,0.8571,0.0000,0.0000,0.9274,1.0000,0.0000,0.0040,0.8929,1.0000,0.0000,0.0000,0.9839,1.0000,0.0000,0.0000,0.9333,1.0000,0.0000,0.0020,0.9859,0.8000,0.0000,0.0000,0.9618,1.0000,0.0000,0.0000,0.8831,1.0000,0.0000,0.0020,0.9899,1.0000,0.0000,0.0000,0.8390,0.6667,0.0000,-0.0101,0.9633,1.0000,0.0000,0.0041,0.9553,1.0000,0.0000,0.0000,0.9859,1.0000,0.0000,0.0000,0.9636,1.0000,0.0000,0.0020,0.9839,1.0000,0.0000,0.0000,0.9106,1.0000,0.0000,0.0020,0.9635,1.0000,0.0000,0.0061,0.9699,1.0000,0.0000,0.0020,0.9004,1.0000,0.0000,0.0102,0.9714,1.0000,0.0000,0.0000,0.5091,0.3333,0.0000,0.0060,0.9457,1.0000,0.0000,0.0000,0.9799,1.0000,0.0000,0.0020,0.9598,1.0000,0.0000,0.0020,0.8783,1.0000,0.0000,0.0020,0.9898,1.0000,0.0000,0.0000,0.9959,1.0000,0.0000,0.0020,0.8485,1.0000,0.0000,0.0141,0.9736,1.0000,0.0000,0.0000,0.9396,1.0000,0.0000,0.0040,0.8826,0.6667,0.0000,0.0000,0.9636,1.0000,0.0000,0.0020,0.9920,1.0000,0.0000,0.0020,0.9717,1.0000,0.0000,0.0061,0.8990,1.0000,0.0000,0.0020,0.9234,0.7500,0.0000,0.0000,0.6391,0.7500,0.0000,0.0101
first_epoch_reversal,123,1%,,0.6759,111.7969,108.9879%,0.3660,2.7754,0.5220,75.84,4.6x,0.4768,0.1491,0.9229,0.2857,0.5714,0.0365,0.7394,0.6000,0.4000,0.1778,0.7002,0.3333,0.6667,0.1549,0.5341,,,0.2390,0.7369,,,0.0341,0.5847,,,0.3569,0.6336,0.1667,0.8333,0.2834,0.6586,0.4000,0.6000,0.2242,0.8690,0.7500,0.2500,0.1190,0.8195,1.0000,0.0000,0.1521,0.6169,0.5000,0.5000,0.1935,0.6430,,,-0.0264,0.7581,0.5000,0.2500,0.0746,0.7831,,,0.1546,0.8085,0.2500,0.5000,0.0706,0.5634,,,0.3199,0.6215,0.6667,0.0000,0.1296,0.9477,0.3333,0.6667,0.0282,0.6222,0.2000,0.4000,0.0364,0.5659,0.2857,0.7143,0.3753,0.8968,1.0000,0.0000,0.0628,0.7681,0.5000,0.5000,0.1593,0.4248,0.2500,0.6250,0.4919,0.7445,1.0000,0.0000,0.1771,0.8896,0.5000,0.5000,0.0522,0.6258,0.1818,0.7273,0.2004,0.6949,0.2000,0.8000,0.1192,0.7907,0.2500,0.6250,0.1402,0.8158,0.6667,0.1667,0.1599,0.6308,0.2857,0.7143,0.2840,0.7204,0.4000,0.5000,0.1551,0.7635,1.0000,0.0000,0.1844,0.3699,,,0.4654,0.6807,0.5000,0.5000,0.1727,0.6599,,,0.2591,0.5875,0.3333,0.3333,0.3119,0.7992,0.5000,0.0000,0.0783,0.5253,0.4000,0.6000,0.3899,0.6331,0.2500,0.7500,0.3125,0.5385,,,0.3239,0.5061,0.6250,0.0000,0.1850,0.7500,0.2500,0.5000,0.2016,0.7570,0.5000,0.5000,0.1707,0.7903,0.5000,0.5000,0.1673,0.5202,0.7500,0.2500,0.2843,0.4323,,,0.4869,0.6411,0.5000,0.5000,0.1210,0.6020,0.8000,0.2000,0.3596,0.6848,,,0.3071,0.6600,0.3333,0.6667,0.2394,0.4440,0.2222,0.4444,0.2179,0.6377,0.1667,0.8333,0.2935,0.9329,0.6250,0.3750,0.0610,0.9550,0.6364,0.3636,0.0204,0.6478,0.1667,0.8333,0.2874,0.4177,,,0.2932,0.9315,0.7500,0.2500,0.0383,0.4657,0.2500,0.7500,0.4617,0.7445,,,0.1891,0.6915,,,0.1855,0.8156,,,0.1603,0.8869,0.6000,0.4000,0.0222,0.8652,0.3333,0.6667,0.0684,0.5862,,,0.3550,0.5706,0.2500,0.5000,0.2319,0.3818,0.2000,0.6000,0.4444,0.4467,0.3333,0.0000,0.3521,0.7071,0.6000,0.0000,0.0465,0.8970,0.4000,0.4000,0.0566,0.7892,0.5000,0.5000,0.1827,0.7379,0.5000,0.5000,0.2238,0.8889,0.6000,0.2000,0.0626,0.4225,0.3333,0.3333,0.3763,0.6939,0.3000,0.5000,0.2224,0.4634,0.3750,0.6250,0.4187,0.8614,0.5000,0.5000,0.1305,0.8785,0.8333,0.1667,0.0931,0.3508,,,0.5524,0.6260,0.5000,0.5000,0.2500,0.6268,0.1429,0.8571,0.3063,0.5060,,,0.3594,0.5772,,,0.3313,0.9039,0.4545,0.5455,0.0532,0.5956,,,0.3159,0.6700,,,0.2575,0.8494,0.5000,0.5000,0.1205,0.7203,0.6667,0.3333,0.1771,0.5862,0.1429,0.7143,0.3408,0.7703,0.6250,0.3750,0.1484,0.6033,0.4545,0.4545,0.2495,0.7939,0.6000,0.2000,0.1010,0.8089,0.7500,0.2500,0.0264,0.2414,,,0.7264,0.3198,0.3333,0.5000,0.5506,0.9172,0.8000,0.2000,0.0606,0.7992,0.5000,0.5000,0.1627,0.7818,0.4000,0.6000,0.1859,0.8384,0.4000,0.2000,0.0687,0.6270,,,0.2742,0.2802,0.2500,0.0000,0.3246
