Method,Seed,Delete %,Test Acc (General),Retain Set Acc,L2 Dist (Abs),L2 Dist (Rel %),Delete Set Acc,Delete Set Loss,Forgetting Score,Time (s),Speedup,MIA Accuracy,Privacy Gain,Retain_Acc_Class0,Delete_Acc_Class0,Forgetting_Class0,Utility_Loss_Class0,Retain_Acc_Class1,Delete_Acc_Class1,Forgetting_Class1,Utility_Loss_Class1,Retain_Acc_Class2,Delete_Acc_Class2,Forgetting_Class2,Utility_Loss_Class2,Retain_Acc_Class3,Delete_Acc_Class3,Forgetting_Class3,Utility_Loss_Class3,Retain_Acc_Class4,Delete_Acc_Class4,Forgetting_Class4,Utility_Loss_Class4,Retain_Acc_Class5,Delete_Acc_Class5,Forgetting_Class5,Utility_Loss_Class5,Retain_Acc_Class6,Delete_Acc_Class6,Forgetting_Class6,Utility_Loss_Class6,Retain_Acc_Class7,Delete_Acc_Class7,Forgetting_Class7,Utility_Loss_Class7,Retain_Acc_Class8,Delete_Acc_Class8,Forgetting_Class8,Utility_Loss_Class8,Retain_Acc_Class9,Delete_Acc_Class9,Forgetting_Class9,Utility_Loss_Class9,Retain_Acc_Class10,Delete_Acc_Class10,Forgetting_Class10,Utility_Loss_Class10,Retain_Acc_Class11,Delete_Acc_Class11,Forgetting_Class11,Utility_Loss_Class11,Retain_Acc_Class12,Delete_Acc_Class12,Forgetting_Class12,Utility_Loss_Class12,Retain_Acc_Class13,Delete_Acc_Class13,Forgetting_Class13,Utility_Loss_Class13,Retain_Acc_Class14,Delete_Acc_Class14,Forgetting_Class14,Utility_Loss_Class14,Retain_Acc_Class15,Delete_Acc_Class15,Forgetting_Class15,Utility_Loss_Class15,Retain_Acc_Class16,Delete_Acc_Class16,Forgetting_Class16,Utility_Loss_Class16,Retain_Acc_Class17,Delete_Acc_Class17,Forgetting_Class17,Utility_Loss_Class17,Retain_Acc_Class18,Delete_Acc_Class18,Forgetting_Class18,Utility_Loss_Class18,Retain_Acc_Class19,Delete_Acc_Class19,Forgetting_Class19,Utility_Loss_Class19,Retain_Acc_Class20,Delete_Acc_Class20,Forgetting_Class20,Utility_Loss_Class20,Retain_Acc_Class21,Delete_Acc_Class21,Forgetting_Class21,Utility_Loss_Class21,Retain_Acc_Class22,Delete_Acc_Class22,Forgetting_Class22,Utility_Loss_Class22,Retain_Acc_Class23,Delete_Acc_Class23,Forgetting_Class23,Utility_Loss_Class23,Retain_Acc_Class24,Delete_Acc_Class24,Forgetting_Class24,Utility_Loss_Class24,Retain_Acc_Class25,Delete_Acc_Class25,Forgetting_Class25,Utility_Loss_Class25,Retain_Acc_Class26,Delete_Acc_Class26,Forgetting_Class26,Utility_Loss_Class26,Retain_Acc_Class27,Delete_Acc_Class27,Forgetting_Class27,Utility_Loss_Class27,Retain_Acc_Class28,Delete_Acc_Class28,Forgetting_Class28,Utility_Loss_Class28,Retain_Acc_Class29,Delete_Acc_Class29,Forgetting_Class29,Utility_Loss_Class29,Retain_Acc_Class30,Delete_Acc_Class30,Forgetting_Class30,Utility_Loss_Class30,Retain_Acc_Class31,Delete_Acc_Class31,Forgetting_Class31,Utility_Loss_Class31,Retain_Acc_Class32,Delete_Acc_Class32,Forgetting_Class32,Utility_Loss_Class32,Retain_Acc_Class33,Delete_Acc_Class33,Forgetting_Class33,Utility_Loss_Class33,Retain_Acc_Class34,Delete_Acc_Class34,Forgetting_Class34,Utility_Loss_Class34,Retain_Acc_Class35,Delete_Acc_Class35,Forgetting_Class35,Utility_Loss_Class35,Retain_Acc_Class36,Delete_Acc_Class36,Forgetting_Class36,Utility_Loss_Class36,Retain_Acc_Class37,Delete_Acc_Class37,Forgetting_Class37,Utility_Loss_Class37,Retain_Acc_Class38,Delete_Acc_Class38,Forgetting_Class38,Utility_Loss_Class38,Retain_Acc_Class39,Delete_Acc_Class39,Forgetting_Class39,Utility_Loss_Class39,Retain_Acc_Class40,Delete_Acc_Class40,Forgetting_Class40,Utility_Loss_Class40,Retain_Acc_Class41,Delete_Acc_Class41,Forgetting_Class41,Utility_Loss_Class41,Retain_Acc_Class42,Delete_Acc_Class42,Forgetting_Class42,Utility_Loss_Class42,Retain_Acc_Class43,Delete_Acc_Class43,Forgetting_Class43,Utility_Loss_Class43,Retain_Acc_Class44,Delete_Acc_Class44,Forgetting_Class44,Utility_Loss_Class44,Retain_Acc_Class45,Delete_Acc_Class45,Forgetting_Class45,Utility_Loss_Class45,Retain_Acc_Class46,Delete_Acc_Class46,Forgetting_Class46,Utility_Loss_Class46,Retain_Acc_Class47,Delete_Acc_Class47,Forgetting_Class47,Utility_Loss_Class47,Retain_Acc_Class48,Delete_Acc_Class48,Forgetting_Class48,Utility_Loss_Class48,Retain_Acc_Class49,Delete_Acc_Class49,Forgetting_Class49,Utility_Loss_Class49,Retain_Acc_Class50,Delete_Acc_Class50,Forgetting_Class50,Utility_Loss_Class50,Retain_Acc_Class51,Delete_Acc_Class51,Forgetting_Class51,Utility_Loss_Class51,Retain_Acc_Class52,Delete_Acc_Class52,Forgetting_Class52,Utility_Loss_Class52,Retain_Acc_Class53,Delete_Acc_Class53,Forgetting_Class53,Utility_Loss_Class53,Retain_Acc_Class54,Delete_Acc_Class54,Forgetting_Class54,Utility_Loss_Class54,Retain_Acc_Class55,Delete_Acc_Class55,Forgetting_Class55,Utility_Loss_Class55,Retain_Acc_Class56,Delete_Acc_Class56,Forgetting_Class56,Utility_Loss_Class56,Retain_Acc_Class57,Delete_Acc_Class57,Forgetting_Class57,Utility_Loss_Class57,Retain_Acc_Class58,Delete_Acc_Class58,Forgetting_Class58,Utility_Loss_Class58,Retain_Acc_Class59,Delete_Acc_Class59,Forgetting_Class59,Utility_Loss_Class59,Retain_Acc_Class60,Delete_Acc_Class60,Forgetting_Class60,Utility_Loss_Class60,Retain_Acc_Class61,Delete_Acc_Class61,Forgetting_Class61,Utility_Loss_Class61,Retain_Acc_Class62,Delete_Acc_Class62,Forgetting_Class62,Utility_Loss_Class62,Retain_Acc_Class63,Delete_Acc_Class63,Forgetting_Class63,Utility_Loss_Class63,Retain_Acc_Class64,Delete_Acc_Class64,Forgetting_Class64,Utility_Loss_Class64,Retain_Acc_Class65,Delete_Acc_Class65,Forgetting_Class65,Utility_Loss_Class65,Retain_Acc_Class66,Delete_Acc_Class66,Forgetting_Class66,Utility_Loss_Class66,Retain_Acc_Class67,Delete_Acc_Class67,Forgetting_Class67,Utility_Loss_Class67,Retain_Acc_Class68,Delete_Acc_Class68,Forgetting_Class68,Utility_Loss_Class68,Retain_Acc_Class69,Delete_Acc_Class69,Forgetting_Class69,Utility_Loss_Class69,Retain_Acc_Class70,Delete_Acc_Class70,Forgetting_Class70,Utility_Loss_Class70,Retain_Acc_Class71,Delete_Acc_Class71,Forgetting_Class71,Utility_Loss_Class71,Retain_Acc_Class72,Delete_Acc_Class72,Forgetting_Class72,Utility_Loss_Class72,Retain_Acc_Class73,Delete_Acc_Class73,Forgetting_Class73,Utility_Loss_Class73,Retain_Acc_Class74,Delete_Acc_Class74,Forgetting_Class74,Utility_Loss_Class74,Retain_Acc_Class75,Delete_Acc_Class75,Forgetting_Class75,Utility_Loss_Class75,Retain_Acc_Class76,Delete_Acc_Class76,Forgetting_Class76,Utility_Loss_Class76,Retain_Acc_Class77,Delete_Acc_Class77,Forgetting_Class77,Utility_Loss_Class77,Retain_Acc_Class78,Delete_Acc_Class78,Forgetting_Class78,Utility_Loss_Class78,Retain_Acc_Class79,Delete_Acc_Class79,Forgetting_Class79,Utility_Loss_Class79,Retain_Acc_Class80,Delete_Acc_Class80,Forgetting_Class80,Utility_Loss_Class80,Retain_Acc_Class81,Delete_Acc_Class81,Forgetting_Class81,Utility_Loss_Class81,Retain_Acc_Class82,Delete_Acc_Class82,Forgetting_Class82,Utility_Loss_Class82,Retain_Acc_Class83,Delete_Acc_Class83,Forgetting_Class83,Utility_Loss_Class83,Retain_Acc_Class84,Delete_Acc_Class84,Forgetting_Class84,Utility_Loss_Class84,Retain_Acc_Class85,Delete_Acc_Class85,Forgetting_Class85,Utility_Loss_Class85,Retain_Acc_Class86,Delete_Acc_Class86,Forgetting_Class86,Utility_Loss_Class86,Retain_Acc_Class87,Delete_Acc_Class87,Forgetting_Class87,Utility_Loss_Class87,Retain_Acc_Class88,Delete_Acc_Class88,Forgetting_Class88,Utility_Loss_Class88,Retain_Acc_Class89,Delete_Acc_Class89,Forgetting_Class89,Utility_Loss_Class89,Retain_Acc_Class90,Delete_Acc_Class90,Forgetting_Class90,Utility_Loss_Class90,Retain_Acc_Class91,Delete_Acc_Class91,Forgetting_Class91,Utility_Loss_Class91,Retain_Acc_Class92,Delete_Acc_Class92,Forgetting_Class92,Utility_Loss_Class92,Retain_Acc_Class93,Delete_Acc_Class93,Forgetting_Class93,Utility_Loss_Class93,Retain_Acc_Class94,Delete_Acc_Class94,Forgetting_Class94,Utility_Loss_Class94,Retain_Acc_Class95,Delete_Acc_Class95,Forgetting_Class95,Utility_Loss_Class95,Retain_Acc_Class96,Delete_Acc_Class96,Forgetting_Class96,Utility_Loss_Class96,Retain_Acc_Class97,Delete_Acc_Class97,Forgetting_Class97,Utility_Loss_Class97,Retain_Acc_Class98,Delete_Acc_Class98,Forgetting_Class98,Utility_Loss_Class98,Retain_Acc_Class99,Delete_Acc_Class99,Forgetting_Class99,Utility_Loss_Class99
exact_retraining,123,10%,0.3118,0.9515,0.0000,0.0000%,0.3026,5.3296,0.6320,312.21,1.0x,0.6671,0.0000,0.9283,0.5000,0.4444,0.0628,0.9533,0.3200,0.6600,0.0311,0.9932,0.2857,0.6964,-0.0068,0.9364,0.1136,0.8409,-0.0241,0.9825,0.0909,0.8182,-0.0592,0.9628,0.2791,0.6744,-0.0175,0.9433,0.2542,0.7119,0.0431,0.9844,0.2353,0.5098,-0.1715,1.0000,0.6364,0.3182,-0.0110,0.9866,0.5849,0.4151,-0.0022,0.9683,0.3621,0.5172,-0.1538,0.9621,0.0588,0.6667,-0.1893,0.9672,0.2326,0.5349,-0.0810,0.9333,0.1600,0.7000,-0.0089,0.8961,0.1053,0.8684,0.0390,0.9844,0.2941,0.7059,-0.0200,0.9604,0.3696,0.5652,0.0154,0.9955,0.2941,0.5490,-0.0379,0.9556,0.2000,0.5400,-0.1844,0.8341,0.1458,0.7917,0.1327,0.9598,0.5962,0.4038,0.0335,0.9621,0.3654,0.6346,-0.0045,0.9518,0.2273,0.7273,0.0066,0.9591,0.4667,0.5167,0.0091,0.9911,0.4717,0.5094,-0.0022,0.9213,0.1636,0.6909,-0.1213,0.9404,0.1915,0.7234,-0.0066,0.9707,0.1579,0.8070,0.0113,0.9820,0.5357,0.4107,-0.0225,0.9452,0.1774,0.7258,-0.0160,0.9757,0.2917,0.7083,-0.0133,0.9757,0.3333,0.6250,-0.0044,0.8062,0.0980,0.6275,-0.0624,0.9460,0.3243,0.6757,0.0346,0.9581,0.1739,0.7826,0.0242,0.9581,0.1277,0.8298,0.0132,0.8822,0.2400,0.7600,0.1044,0.9911,0.3725,0.5294,-0.1091,0.9823,0.2245,0.7347,0.0022,0.9074,0.1404,0.8246,0.0316,0.9396,0.3585,0.5094,-0.0179,0.9978,0.6098,0.3659,-0.0044,0.9934,0.2708,0.6875,-0.0133,0.9110,0.1935,0.7258,0.0274,0.9073,0.1489,0.8085,0.0199,0.9426,0.0851,0.8298,-0.0066,0.9467,0.1000,0.8600,-0.0089,0.9933,0.5455,0.4000,-0.0629,0.9272,0.4681,0.4894,0.0684,0.9847,0.5122,0.4390,-0.0392,0.9499,0.1311,0.7049,-0.1845,0.9850,0.2812,0.7188,0.0021,0.9714,0.3111,0.6667,0.0286,0.9617,0.4464,0.5357,0.0203,0.9664,0.2453,0.7358,0.0067,0.9553,0.0377,0.8491,-0.0246,0.9888,0.3774,0.6038,0.0022,0.9777,0.4706,0.4902,-0.0290,0.9755,0.4510,0.5294,0.0022,0.9934,0.1818,0.7955,0.0022,0.9871,0.8000,0.2000,0.0086,0.9756,0.5200,0.4000,-0.0533,0.9339,0.2609,0.7391,0.0595,0.9954,0.3594,0.6250,0.0046,0.9196,0.0769,0.8846,0.0089,0.9632,0.2368,0.6842,-0.0714,0.9730,0.1964,0.8036,0.0090,0.8527,0.2000,0.7778,0.0791,0.9889,0.6458,0.3125,-0.0022,0.9759,0.4318,0.5000,-0.0110,0.9351,0.2830,0.5472,-0.0425,0.9644,0.5200,0.4800,0.0244,0.8730,0.0847,0.8136,-0.0544,0.9519,0.2381,0.7302,0.0160,0.9439,0.1852,0.7963,0.0090,0.9561,0.4545,0.5227,0.0307,0.9933,0.4528,0.5283,-0.0291,0.9761,0.2308,0.7692,0.0065,0.8958,0.0816,0.8571,0.0155,0.9702,0.4688,0.5312,-0.0046,0.9869,0.1190,0.8810,-0.0175,0.9581,0.2391,0.6739,-0.0463,1.0000,0.7593,0.2407,-0.0314,0.9624,0.3542,0.1875,-0.4513,0.9059,0.0698,0.9070,0.0372,0.9381,0.3333,0.6458,0.0442,0.9636,0.4333,0.5333,-0.0023,0.9306,0.2453,0.5849,-0.0425,0.9131,0.2353,0.7255,0.0802,0.9439,0.3333,0.6667,0.0538,0.7615,0.1163,0.7907,0.0985,0.9690,0.5417,0.4583,0.0022,0.9574,0.2963,0.6667,-0.0157,0.9039,0.1587,0.6984,-0.0206,1.0000,0.6957,0.2609,-0.0330,0.9545,0.3684,0.6053,0.0411,0.9887,0.2679,0.6964,-0.0090,0.9977,0.3333,0.5965,-0.0993,0.9778,0.1800,0.7600,-0.0578,0.7478,0.0682,0.6136,-0.1009
gradient_ascent,123,10%,0.2050,0.6024,140.5744,140.1112%,0.5978,2.4095,0.3368,4.71,66.2x,0.5759,0.0912,0.8543,0.7593,0.1852,0.1368,0.7067,0.6800,0.3000,0.2778,0.7275,0.7857,0.1964,0.2590,0.3443,0.2727,0.6818,0.5680,0.8794,0.8182,0.0909,0.0439,0.8359,0.9302,0.0233,0.1094,0.5578,0.5085,0.4576,0.4286,0.2806,0.3529,0.3922,0.5323,0.7149,0.8182,0.1364,0.2741,0.7875,0.7736,0.2264,0.1969,0.4683,0.5690,0.3103,0.3462,0.3853,0.2353,0.4902,0.3875,0.2276,0.2791,0.4884,0.6586,0.2400,0.2000,0.6600,0.6844,0.6277,0.6579,0.3158,0.3074,0.6748,0.7451,0.2549,0.2895,0.6828,0.6522,0.2826,0.2930,0.5367,0.3137,0.5294,0.4209,0.3422,0.3400,0.4000,0.4289,0.7080,0.6250,0.3125,0.2588,0.9397,0.9423,0.0577,0.0536,0.1205,0.1731,0.8269,0.8371,0.6535,0.5682,0.3864,0.3048,0.8432,0.8000,0.1833,0.1250,0.8367,0.8302,0.1509,0.1521,0.6090,0.6364,0.2182,0.1910,0.6733,0.6170,0.2979,0.2605,0.8781,0.8772,0.0877,0.1038,0.5248,0.5179,0.4286,0.4347,0.6142,0.5806,0.3226,0.3151,0.5088,0.4792,0.5208,0.4535,0.5774,0.5625,0.3958,0.3938,0.5590,0.6275,0.0980,0.1849,0.5227,0.5405,0.4595,0.4579,0.6982,0.6957,0.2609,0.2841,0.6777,0.5957,0.3617,0.2936,0.6689,0.7600,0.2400,0.3178,0.2383,0.0784,0.8235,0.6437,0.9490,0.8776,0.0816,0.0355,0.6366,0.7193,0.2456,0.3025,0.6018,0.5283,0.3396,0.3199,0.6885,0.6829,0.2927,0.3050,0.7080,0.7500,0.2083,0.2721,0.4612,0.4839,0.4355,0.4772,0.8190,0.8085,0.1489,0.1082,0.5166,0.5106,0.4043,0.4194,0.4000,0.5000,0.4600,0.5378,0.2562,0.3455,0.6000,0.6742,0.5717,0.5106,0.4468,0.4238,0.2963,0.2195,0.7317,0.6492,0.6538,0.6557,0.1803,0.1116,0.6752,0.7188,0.2812,0.3120,0.6791,0.6222,0.3556,0.3209,0.7748,0.8036,0.1786,0.2072,0.6242,0.6604,0.3208,0.3490,0.6913,0.6792,0.2075,0.2394,0.6040,0.6226,0.3585,0.3870,0.7082,0.6667,0.2941,0.2405,0.5167,0.5098,0.4706,0.4610,0.4825,0.4091,0.5682,0.5132,0.8860,0.8857,0.1143,0.1097,0.6711,0.6600,0.2600,0.2511,0.6123,0.7174,0.2826,0.3811,0.7821,0.8438,0.1406,0.2179,0.5804,0.4808,0.4808,0.3482,0.5801,0.5526,0.3684,0.3117,0.7545,0.6964,0.3036,0.2275,0.7956,0.8667,0.1111,0.1363,0.8230,0.7083,0.2500,0.1637,0.6974,0.7045,0.2273,0.2675,0.4362,0.3208,0.5094,0.4564,0.4267,0.4600,0.5400,0.5622,0.5964,0.6949,0.2034,0.2222,0.5378,0.5714,0.3968,0.4302,0.7825,0.8333,0.1481,0.1704,0.5921,0.6364,0.3409,0.3947,0.5369,0.5472,0.4340,0.4273,0.9393,0.9744,0.0256,0.0434,0.7251,0.6122,0.3265,0.1863,0.7959,0.7500,0.2500,0.1697,0.6987,0.7381,0.2619,0.2707,0.1740,0.1957,0.7174,0.7379,0.7108,0.8148,0.1852,0.2578,0.2058,0.1667,0.3750,0.3053,0.7505,0.8605,0.1163,0.1926,0.6549,0.6042,0.3750,0.3274,0.5727,0.5167,0.4500,0.3886,0.5302,0.4340,0.3962,0.3579,0.5122,0.5294,0.4314,0.4811,0.7130,0.8148,0.1852,0.2848,0.2013,0.2093,0.6977,0.6586,0.8628,0.9375,0.0625,0.1084,0.4238,0.4630,0.5000,0.5179,0.7506,0.7143,0.1429,0.1327,0.7247,0.6304,0.3261,0.2423,0.3506,0.2895,0.6842,0.6450,0.5563,0.4821,0.4821,0.4234,0.3544,0.3158,0.6140,0.5440,0.4289,0.4800,0.4600,0.4911,0.4825,0.5000,0.1818,0.1645
first_epoch_reversal,123,10%,,0.6582,,,0.3284,3.0155,0.5636,69.73,4.5x,0.4886,0.1142,0.7108,0.4815,0.4630,0.2489,0.7889,0.4400,0.5200,0.1244,0.6554,0.2321,0.6607,0.1959,0.5680,0.1818,0.5682,0.2083,0.4364,0.0227,0.6591,0.3421,0.7899,0.3488,0.6047,0.1488,0.8980,0.4915,0.4068,0.0227,0.6949,0.2941,0.5686,0.1915,0.8180,0.5000,0.4773,0.1711,0.8098,0.5094,0.4717,0.1611,0.7240,0.3793,0.4828,0.0814,0.3408,0.0392,0.6078,0.2739,0.7746,0.3953,0.3953,0.0613,0.8556,0.6400,0.2800,0.0844,0.7229,0.2632,0.6316,0.1537,0.5212,0.2941,0.6471,0.3541,0.5837,0.1957,0.4565,0.1762,0.6659,0.1373,0.8431,0.3096,0.5778,0.0600,0.4800,0.0933,0.6504,0.2500,0.7292,0.2876,0.8571,0.5962,0.4038,0.0982,0.6451,0.2885,0.6154,0.2857,0.6579,0.2273,0.6818,0.2588,0.7818,0.5833,0.3000,0.1455,0.5615,0.2642,0.6981,0.3781,0.5685,0.0727,0.7455,0.2607,0.7329,0.3617,0.4894,0.0795,0.7381,0.4386,0.5088,0.1896,0.7838,0.4464,0.5179,0.1914,0.6735,0.2581,0.6452,0.2443,0.9027,0.5833,0.2708,-0.0243,0.6327,0.4167,0.4792,0.3208,0.6058,0.2941,0.5686,0.2227,0.5054,0.1892,0.7297,0.3434,0.4956,0.1522,0.7826,0.4229,0.5740,0.1702,0.6596,0.3311,0.7444,0.4400,0.3800,0.1378,0.8886,0.6471,0.2157,0.0334,0.5898,0.1224,0.8367,0.3548,0.4560,0.2632,0.5789,0.4063,0.7427,0.5094,0.2264,-0.0582,0.8431,0.6098,0.2927,0.1111,0.6925,0.3125,0.5833,0.2389,0.8973,0.4194,0.5323,0.0616,0.3974,0.1489,0.7021,0.4040,0.5916,0.1702,0.7021,0.3311,0.6911,0.3400,0.5400,0.0600,0.4157,0.3091,0.6545,0.5461,0.8962,0.6170,0.3404,0.0993,0.7386,0.4390,0.4634,0.1612,0.4032,0.0984,0.6066,0.2528,0.5000,0.1875,0.6875,0.4359,0.9121,0.6889,0.2889,0.0835,0.6104,0.2321,0.7143,0.3694,0.7740,0.3962,0.6038,0.1544,0.2774,,,0.4452,0.6913,0.3774,0.5849,0.2796,0.7127,0.4510,0.4706,0.2160,0.8352,0.5294,0.4706,0.0913,0.5175,0.1364,0.7500,0.3596,0.8538,0.7143,0.2857,0.1204,0.6044,0.3400,0.6200,0.3000,0.6938,0.2609,0.7174,0.2357,0.7087,0.3125,0.5781,0.2362,0.4308,0.0385,0.7885,0.3683,0.4221,0.1842,0.7105,0.3983,0.5225,0.1607,0.5714,0.2815,0.4000,0.1556,0.6000,0.3516,0.8650,0.6458,0.3125,0.0863,0.6579,0.3409,0.6136,0.3158,0.7673,0.4151,0.5660,0.1924,0.8844,0.5400,0.3800,0.0689,0.6508,0.2034,0.6271,0.1429,0.4233,0.1429,0.7778,0.4897,0.5852,0.2778,0.6481,0.2937,0.8180,0.4318,0.5682,0.1732,0.8792,0.6038,0.3774,0.0917,0.4599,0.0769,0.8462,0.4425,0.2705,0.0204,0.8776,0.6053,0.5917,0.3594,0.5781,0.3417,0.7162,0.3095,0.5476,0.1507,0.5463,0.1304,0.7826,0.3634,0.7175,0.4074,0.5556,0.2399,0.7013,0.3333,0.6250,0.2058,0.6433,0.1395,0.7674,0.2845,0.8673,0.6250,0.3333,0.1040,0.6886,0.4667,0.4000,0.2136,0.6779,0.2453,0.6604,0.2506,0.7617,0.3725,0.5490,0.1581,0.7085,0.5000,0.4074,0.1390,0.5952,0.2326,0.6977,0.2954,0.6482,0.5000,0.4375,0.1792,0.6031,0.2037,0.7407,0.3677,0.3547,0.1111,0.7937,0.5103,0.9009,0.6304,0.3261,0.0793,0.7446,0.3947,0.5263,0.2208,0.9122,0.5179,0.4464,0.0563,0.7856,0.4035,0.5263,0.1151,0.3111,0.0400,0.8600,0.5911,0.3246,0.0455,0.5000,0.2829
